large pole in front of trailer	['trailer', 'large']	X	['pole in', 'front in', 'in front', 'in planter front', 'parked in front', 'bushes in front', 'crouching in front', 'hanging in front', 'pole in distance', 'pole in mans']		what is in front of the trailer
the sky is blue with clouds	['sky', 'blue']	color	['is', 'is above', 'is wearing', 'that is', 'is around', 'is beside', 'is standing', 'is for', 'is splashing', 'is an']		what is in the sky
the sky is blue with clouds	['sky', 'clouds']	with	['blue with', 'with blue', 'blue with no', 'sky blue with white', 'is with the', 'blue with white', 'blue with pink', 'with blue at', 'red with', 'with red']		what is in the sky
there is a fence around the houses	['fence', 'houses']	around the	['around the', 'across the', 'around', 'the', 'over the', 'down the', 'around their', 'in the', 'around it', 'around its']		what is the fence made of
its a sunny cloudy day	['day', 'sunny']	type	['cloudy', 'cloudy rainy', 'sky cloudy', 'sunny', 'gray overcast cloudy', 'overcast', 'blue cloudy', 'cloudy blue', 'foggy', 'hazy']		what type of day is it
there is a fence around the houses	['fence', 'houses']	around the	['around the', 'across the', 'around', 'the', 'over the', 'down the', 'around their', 'in the', 'around it', 'around its']		what type of fence is along side of the street
the sky is blue with clouds	['sky', 'clouds']	with	['blue with', 'with blue', 'blue with no', 'sky blue with white', 'is with the', 'blue with white', 'blue with pink', 'with blue at', 'red with', 'with red']		where are clouds
the sky is blue with clouds	['clouds', 'blue']	X	['with', 'blue with', 'with blue', 'white with', 'with white', 'with gray', 'red with', 'with red', 'orange with', 'with orange']		where are clouds
the sky is blue with clouds	['sky', 'clouds']	with	['blue with', 'with blue', 'blue with no', 'sky blue with white', 'is with the', 'blue with white', 'blue with pink', 'with blue at', 'red with', 'with red']		where are the clouds
the sky is blue with clouds	['clouds', 'blue']	X	['with', 'blue with', 'with blue', 'white with', 'with white', 'with gray', 'red with', 'with red', 'orange with', 'with orange']		where are the clouds
there is a truck on the road	['truck', 'road']	on the	['on the', 'on the side', 'parked on the', 'sitting on the', 'getting on the', 'riding on the', 'walking on the', 'laying on the', 'standing on the', 'stand on the']		where is a truck
there is a fence around the houses	['fence', 'houses']	around the	['around the', 'across the', 'around', 'the', 'over the', 'down the', 'around their', 'in the', 'around it', 'around its']		where is the rail fence
the truck is on the street	['truck', 'street']	on the	['is on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is talking on the', 'is skateboarding on the', 'remains on the', 'is on', 'are on the', 'that is located on the']		where is the truck
utility truck parked on the side of the street	['truck', 'side']	on the	['parked on the', 'in parked on', 'on the', 'on parked', 'parked on', 'sitting on the', 'parked in the', 'parked along the', 'walking on the', 'parked on side']		where is the truck parked
utility truck parked on the side of the street	['truck', 'street']	on side of	['on the side', 'parked on the', 'on the', 'sitting on the', 'sits on the', 'standing on the', 'located on the', 'walking on the', 'shining on the', 'on the mans']		where is the truck parked
there is a fence around the houses	['fence', 'houses']	around the	['around the', 'across the', 'around', 'the', 'over the', 'down the', 'around their', 'in the', 'around it', 'around its']		why is the fence iron and brick
the truck is on the street	['truck', 'street']	on the	['is on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is talking on the', 'is skateboarding on the', 'remains on the', 'is on', 'are on the', 'that is located on the']		why is the utility truck parked on the side of the street
the cat is sitting on a dining room chair.	['cat', 'chair']	sitting on	['is sitting on', 'sitting on kitchen', 'is sitting on the', 'is sleeping on', 'on living room', 'dining on', 'on dining', 'on sitting', 'sitting on', 'are sitting on']		how many cats sitting on a chair
the cat is sitting on a dining room chair.	['dining', 'chair']	X	['room', 'room living', 'chair in room', 'in room', 'room has', 'room well', 'lounge', 'bathroom', 'kitchen', 'bed']		how many cats sitting on a chair
the chair is covered with a blue blanket.	['chair', 'blanket']	covered with	['blue with', 'with blue', 'are covered with', 'covered with', 'covered with green', 'still covered with', 'covered with with', 'is covered in', 'blue with white', 'is filled with']		what color is the blanket
the chair is covered with a blue blanket.	['chair', 'blanket']	covered with	['blue with', 'with blue', 'are covered with', 'covered with', 'covered with green', 'still covered with', 'covered with with', 'is covered in', 'blue with white', 'is filled with']		what color is the blanket in the back
the book's cover is white and red	['book', 'cover']	has	['book', 'cover', 'books', 'covers', 'covering', 'covered', 'write', 'book behind', 'black book', 'puts book']		what color is the book's cover
the book's cover is white and red	['book', 'white']	X	['are cover', 'is', 'cover', 'is covered in', 'cover by', 'cover in', 'covers', 'is for', 'partly cover', 'cover with']		what color is the book's cover
the book's cover is white and red	['book', 'red']	X	['are cover', 'makes white', 'cover', 'are white', 'is', 'white for', 'white', 'is covered in', 'has white', 'are white in']		what color is the book's cover
the book's cover is white and red	['cover', 'white']	color	['is', 'is for', 'that is', 'is in', 'is by', 'is wearing', 'is around', 'is above', 'is on', 'is standing']		what color is the book's cover
the book's cover is white and red	['cover', 'red']	color	['is', 'makes white', 'are white', 'white', 'has white', 'is wearing', 'holds white', 'white for', 'are black', 'are wearing white']		what color is the book's cover
the cat is small and gray	['cat', 'small']	size	['is', 'that is', 'is in', 'is an', 'is for', 'is around', 'is inside', 'is above', 'is full', 'is eating']		what color is the cat
the cat is small and gray	['cat', 'gray']	color	['is', 'small', 'has small', 'grows small', 'small gray', 'has small brown', 'that small', 'in small', 'wears small', 'is in']		what color is the cat
the book's cover is white and red	['book', 'cover']	has	['book', 'cover', 'books', 'covers', 'covering', 'covered', 'write', 'book behind', 'black book', 'puts book']		what color is the couch cover
the book's cover is white and red	['cover', 'white']	color	['is', 'is for', 'that is', 'is in', 'is by', 'is wearing', 'is around', 'is above', 'is on', 'is standing']		what color is the couch cover
the book's cover is white and red	['cover', 'red']	color	['is', 'makes white', 'are white', 'white', 'has white', 'is wearing', 'holds white', 'white for', 'are black', 'are wearing white']		what color is the couch cover
a white fan is on the floor	['fan', 'floor']	on the	['is on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is talking on the', 'is on', 'is skateboarding on the', 'remains on the', 'are on the', 'on the']		what color is the fan
the wooden table is brown	['table', 'brown']	color	['is', 'is beside', 'is for', 'is around', 'is in', 'is inside', 'is eating', 'that is', 'is standing', 'is behind']		what color is the table
a flashdrive is on the table	['table', 'flashdrive']	with	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is lying on the', 'is on', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		what color is the usb on the table
the name of the book is called easy does it	['name', 'book']	of	['the', 'in the', 'on the', 'for the', 'line the', 'beside the', 'has the', 'by the', 'with the', 'at the']		what does the title of the book
the rug has a lot of colors	['lot', 'colors']	of	['colors', 'lot', 'color', 'shades', 'really', 'shapes', 'little', 'some', 'just', 'something']		what has many colors
chair covered with blue cloth	['chair', 'blue']	X	['covered with', 'covered with with', 'covering with', 'covered with green', 'covered with thick', 'head covered with', 'with covered headrest', 'still covered with', 'partially covered with', 'trunk covered with']		what is covered with blue cloth
chair covered with blue cloth	['chair', 'cloth']	covered with	['covered with', 'blue with', 'with blue', 'covered with green', 'blue with white', 'covered with thick', 'blue with pink', 'covered with with', 'red with', 'with red']		what is covered with blue cloth
sun shining on top of wooden chest	['sun', 'wooden']	X	['shining on top', 'on top', 'top on', 'shining on', 'shining on the', 'sprinkled on top', 'hanging on top', 'melted on top', 'on top top', 'shining down on']		what is shining on top of wooden chest
sun shining on top of wooden chest	['sun', 'chest']	shining on top	['shining on top', 'on top', 'top on', 'hanging on top', 'shining on', 'stacked on top', 'on wooden', 'sitting on top', 'standing on top', 'top on stove']		what is shining on top of wooden chest
sun shining on top of wooden chest	['top', 'wooden']	X	['top', 'wooden', 'atop wooden', 'atop', 'above wooden', 'wooden table', 'tops', 'round wooden', 'top yellow', 'sturdy']		what is shining on top of wooden chest
sun shining on top of wooden chest	['top', 'chest']	of	['wooden', 'atop wooden', 'wooden table', 'standing wooden', 'brown wooden', 'wooden framed', 'white wooden', 'wooden door', 'wooden bench', 'above wooden']		what is shining on top of wooden chest
the name of the book is called easy does it	['name', 'book']	of	['the', 'in the', 'on the', 'for the', 'line the', 'beside the', 'has the', 'by the', 'with the', 'at the']		what is the book called
a book is on the table.	['book', 'table']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is lying on the', 'is on', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		what is the book on
the cat is sitting on a dining room chair.	['cat', 'dining']	X	['is sitting on', 'is sitting on the', 'is standing on', 'is perched on', 'is on', 'are sitting on', 'is lying on', 'on sitting', 'sitting on', 'is sleeping on']		what is the cat sitting on
the cat is sitting on a dining room chair.	['cat', 'chair']	sitting on	['is sitting on', 'sitting on kitchen', 'is sitting on the', 'is sleeping on', 'on living room', 'dining on', 'on dining', 'on sitting', 'sitting on', 'are sitting on']		what is the cat sitting on
gray rectangular usb drive	['drive', 'gray']	color	['usb', 'rectangular', 'rectangle', 'brown rectangular stereo', 'wood rectangular', 'lcd', 'cylindrical', 'rectangles', 'curved', 'os']		what is the shape of usb drive
the name of the book is called easy does it	['name', 'book']	of	['the', 'in the', 'on the', 'for the', 'line the', 'beside the', 'has the', 'by the', 'with the', 'at the']		what is the title of the book
the name of the book is called easy does it	['name', 'book']	of	['the', 'in the', 'on the', 'for the', 'line the', 'beside the', 'has the', 'by the', 'with the', 'at the']		what is the title of the book on the table
box fan on the floor	['fan', 'floor']	on the	['on the', 'sitting on the', 'on the side', 'standing on the', 'getting on the', 'sits on the', 'lying on the', 'is on the', 'stand on the', 'remains on the']		what kind of fan is on the floor
the name of the book is called easy does it	['name', 'it']	X	['is not on', 'is trying', 'is', 'is watching the', 'that is', 'is helping', 'is behind the', 'is off the', 'does', 'is on the']		what says easy does it
a flower rug is on the floor.	['rug', 'floor']	on the	['is on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is on', 'is talking on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		what type of print is the rug
a flash drive is on the table.	['drive', 'table']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is on', 'is lying on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		where does the flash drive get used at
a flash drive is on the table.	['table', 'flash']	X	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is lying on the', 'is skateboarding on the', 'is on', 'remains on the', 'is off the', 'that is located on the']		where does the flash drive get used at
the chair is covered with a blue blanket.	['chair', 'blue']	X	['are covered with', 'covered with', 'is covered in', 'still covered with', 'covered with with', 'is filled with', 'is topped with', 'is with the', 'is paved with', 'covering with']		where is a blue blanket
the chair is covered with a blue blanket.	['chair', 'blanket']	covered with	['blue with', 'with blue', 'are covered with', 'covered with', 'covered with green', 'still covered with', 'covered with with', 'is covered in', 'blue with white', 'is filled with']		where is a blue blanket
a white fan is on the floor	['fan', 'floor']	on the	['is on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is talking on the', 'is on', 'is skateboarding on the', 'remains on the', 'are on the', 'on the']		where is a square white fan
a book is on the table.	['book', 'table']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is lying on the', 'is on', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		where is the book
box fan on the floor	['box', 'floor']	X	['on the', 'on the mans', 'sitting on the', 'getting on the', 'standing on the', 'writing on the', 'casted on the', 'on the side', 'draped on the', 'surfing on the']		where is the box fan
box fan on the floor	['fan', 'floor']	on the	['on the', 'sitting on the', 'on the side', 'standing on the', 'getting on the', 'sits on the', 'lying on the', 'is on the', 'stand on the', 'remains on the']		where is the box fan
the cat is sitting in the chair	['cat', 'chair']	sitting in	['is in the', 'sitting in the', 'is sitting on the', 'sits in the', 'are standing in the', 'standing in the', 'are in the', 'in the', 'is in', 'is watching the']		where is the cat
the cat is sitting in the chair	['cat', 'chair']	sitting in	['is in the', 'sitting in the', 'is sitting on the', 'sits in the', 'are standing in the', 'standing in the', 'are in the', 'in the', 'is in', 'is watching the']		where is the cat sitting
the cat is sitting in the chair	['cat', 'chair']	sitting in	['is in the', 'sitting in the', 'is sitting on the', 'sits in the', 'are standing in the', 'standing in the', 'are in the', 'in the', 'is in', 'is watching the']		where is the evil looking cat
the fan is sitting on the floor	['fan', 'floor']	on the	['is sitting on the', 'is sitting on', 'is on the', 'sitting on the', 'is lying on the', 'is talking on the', 'sits on the', 'is standing on', 'that is on the', 'remains on the']		where is the fan
a flash drive is on the table.	['drive', 'table']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is on', 'is lying on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		where is the flash drive
a flash drive is on the table.	['table', 'flash']	X	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is lying on the', 'is skateboarding on the', 'is on', 'remains on the', 'is off the', 'that is located on the']		where is the flash drive
a piece of paper on the floor	['piece', 'paper']	of	['paper', 'piece', 'paper surrounds', 'sheet', 'print', 'printed', 'wax paper', 'holding piece', 'newspaper', 'one piece']		where is the paper
a piece of paper on the floor	['paper', 'floor']	on the	['on the', 'on the side', 'sitting on the', 'standing on the', 'lying on the', 'sits on the', 'writing on the', 'getting on the', 'laying on the', 'stand on the']		where is the paper
a flower rug is on the floor.	['rug', 'floor']	on the	['is on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is on', 'is talking on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		where is the rug
trunk on the floor	['trunk', 'floor']	on the	['on the', 'sitting on the', 'on the side', 'standing on the', 'lying on the', 'getting on the', 'parked on the', 'sits on the', 'walking on the', 'stand on the']		where is the trunk
usb on the table	['usb', 'table']	on the	['on the', 'on the side', 'sitting on the', 'sits on the', 'stand on the', 'standing on the', 'is on the', 'on the mans', 'pin on the', 'are on the']		where is the usb
the cat is looking directly at the camera.	['cat', 'camera']	looking at	['is at the', 'looking directly at', 'is looking at', 'is swinging at the', 'at the', 'is on the', 'is in the', 'is with the', 'is talking on the', 'that is located on the']		who is the cat looking at
the motorcycles are blocking the car.	['motorcycles', 'car']	blocking	['are blocking', 'are the', 'are on the', 'are in the', 'are lined on the', 'are near the', 'that are on the', 'are standing in the', 'are blocked by', 'are on some']		how are the motorcycles parked
three motorcycles are black	['motorcycles', 'black']	color	['are', 'are black', 'are white', 'cars are', 'were', 'are gray', 'are blue', 'are colored', 'uniforms are', 'are all']		how many motorcycles are black
the motorcycles are blocking the car.	['motorcycles', 'car']	blocking	['are blocking', 'are the', 'are on the', 'are in the', 'are lined on the', 'are near the', 'that are on the', 'are standing in the', 'are blocked by', 'are on some']		how many motorcycles are on the street by the car
some people are waiting to cross the street	['people', 'street']	waiting to cross	['are the', 'are waiting on', 'are waiting for', 'are standing in the', 'are near the', 'are lined on the', 'are on the', 'are in the', 'are waiting at', 'are standing before']		how many people are sitting on the motorcycles
some people are waiting to cross the street	['people', 'street']	waiting to cross	['are the', 'are waiting on', 'are waiting for', 'are standing in the', 'are near the', 'are lined on the', 'are on the', 'are in the', 'are waiting at', 'are standing before']		how many people are standing behind the car
some people are waiting to cross the street	['people', 'street']	waiting to cross	['are the', 'are waiting on', 'are waiting for', 'are standing in the', 'are near the', 'are lined on the', 'are on the', 'are in the', 'are waiting at', 'are standing before']		what are the group of people doing
the pedestrians are looking both ways.	['pedestrians', 'ways']	looking at	['are both', 'are looking', 'are looking for', 'are looking over', 'are both eating', 'are looking at', 'are looking out', 'are seeing', 'people are looking', 'all looking']		what are the pedestrians doing
some people are waiting to cross the street	['people', 'street']	waiting to cross	['are the', 'are waiting on', 'are waiting for', 'are standing in the', 'are near the', 'are lined on the', 'are on the', 'are in the', 'are waiting at', 'are standing before']		what are those people doing
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'entire']	X	['the', 'in the', 'across the', 'around the', 'on the', 'over the', 'next the', 'for the', 'by the', 'covering the']		what color are most of the motorcycles
white lines on the street	['lines', 'street']	on the	['on the', 'standing on the', 'on the side', 'stand on the', 'sitting on the', 'getting on the', 'is on the', 'walking on the', 'laying on the', 'are on the']		what color are the lines on the street
white lines on the street	['street', 'white']	X	['lines on', 'on the', 'in line on', 'line the', 'line on', 'standing on the', 'white lines on', 'on the side', 'getting on the', 'are on the']		what color are the lines on the street
the helmet is black	['helmet', 'black']	color	['is', 'is wearing', 'that is', 'is for', 'is in', 'is by', 'is an', 'is around', 'was', 'is riding']		what color helmet is on the handlebars of the motorcycle on the left
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'entire']	X	['the', 'in the', 'across the', 'around the', 'on the', 'over the', 'next the', 'for the', 'by the', 'covering the']		what color is the car behind the motorcycles
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'entire']	X	['the', 'in the', 'across the', 'around the', 'on the', 'over the', 'next the', 'for the', 'by the', 'covering the']		what color is the motorcycle in the middle
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'picture']	in the	['the', 'on entire', 'across the', 'across entire', 'in the', 'covering the', 'over the', 'next the', 'around the', 'in whole']		what color is the motorcycle in the middle
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'black']	X	['is in the', 'is watching the', 'is on the', 'that is on the', 'is off the', 'is with the', 'is touching the', 'is at the', 'is behind the', 'is across from the']		what color is the motorcycle in the middle
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'white']	X	['is watching the', 'is in the', 'is on the', 'the', 'is off the', 'is with the', 'is touching the', 'is behind the', 'that is on the', 'is at the']		what color is the motorcycle in the middle
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'entire']	X	['the', 'in the', 'across the', 'around the', 'on the', 'over the', 'next the', 'for the', 'by the', 'covering the']		what color is the motorcycle that is not black
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'picture']	in the	['the', 'on entire', 'across the', 'across entire', 'in the', 'covering the', 'over the', 'next the', 'around the', 'in whole']		what color is the motorcycle that is not black
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'black']	X	['is in the', 'is watching the', 'is on the', 'that is on the', 'is off the', 'is with the', 'is touching the', 'is at the', 'is behind the', 'is across from the']		what color is the motorcycle that is not black
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'white']	X	['is watching the', 'is in the', 'is on the', 'the', 'is off the', 'is with the', 'is touching the', 'is behind the', 'that is on the', 'is at the']		what color is the motorcycle that is not black
except for the blue motorcycle the entire picture is black and white	['picture', 'black']	color	['is', 'that is', 'is for', 'is in', 'is an', 'is standing', 'is wearing', 'is above', 'is around', 'is facing']		what color is the motorcycle that is not black
the street pavement is dark gray	['pavement', 'dark']	X	['is', 'is parked', 'is inside', 'is around', 'is beside', 'is for', 'is standing', 'that is', 'is wearing', 'is in']		what color is the pavement
the street pavement is dark gray	['pavement', 'gray']	color	['is', 'are dark', 'dark', 'has dark', 'appears dark in', 'shows dark', 'has dark brown', 'wears dark', 'has dark pink', 'is wearing']		what color is the pavement
the street pavement is dark gray	['street', 'dark']	X	['is', 'pavement', 'pavement for', 'is parked', 'is beside', 'pavement has white', 'area is', 'are street', 'is splashing', 'is around']		what color is the street pavement
the street pavement is dark gray	['street', 'gray']	color	['is', 'dark', 'are dark', 'pavement', 'is parked', 'pavement has white', 'has dark', 'is inside', 'is beside', 'shows dark']		what color is the street pavement
the street pavement is dark gray	['pavement', 'dark']	X	['is', 'is parked', 'is inside', 'is around', 'is beside', 'is for', 'is standing', 'that is', 'is wearing', 'is in']		what color is the street pavement
the street pavement is dark gray	['pavement', 'gray']	color	['is', 'are dark', 'dark', 'has dark', 'appears dark in', 'shows dark', 'has dark brown', 'wears dark', 'has dark pink', 'is wearing']		what color is the street pavement
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'entire']	X	['the', 'in the', 'across the', 'around the', 'on the', 'over the', 'next the', 'for the', 'by the', 'covering the']		what color is the tire wall on the motorcycle
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'picture']	in the	['the', 'on entire', 'across the', 'across entire', 'in the', 'covering the', 'over the', 'next the', 'around the', 'in whole']		what color is the tire wall on the motorcycle
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'black']	X	['is in the', 'is watching the', 'is on the', 'that is on the', 'is off the', 'is with the', 'is touching the', 'is at the', 'is behind the', 'is across from the']		what color is the tire wall on the motorcycle
except for the blue motorcycle the entire picture is black and white	['motorcycle', 'white']	X	['is watching the', 'is in the', 'is on the', 'the', 'is off the', 'is with the', 'is touching the', 'is behind the', 'that is on the', 'is at the']		what color is the tire wall on the motorcycle
except for the blue motorcycle the entire picture is black and white	['picture', 'blue']	X	['the', 'across the', 'on entire', 'around the', 'across entire', 'motorcycle in', 'in the', 'in whole', 'covering the', 'strech across the']		what color is this picture
except for the blue motorcycle the entire picture is black and white	['picture', 'black']	color	['is', 'that is', 'is for', 'is in', 'is an', 'is standing', 'is wearing', 'is above', 'is around', 'is facing']		what color is this picture
except for the blue motorcycle the entire picture is black and white	['picture', 'white']	color	['is', 'are black', 'black', 'has black', 'black for', 'shows black', 'makes white', 'are white', 'is wearing', 'appears black in']		what color is this picture
four motorcycles are leaning towards the left	['motorcycles', 'left']	leaning towards	['are leaning on', 'are the', 'are toward', 'leaning towards', 'are running towards', 'are heading toward', 'leaning towards its', 'are leaning against', 'are on the', 'leaning toward']		what direction are the motorcycles leaning
one motorcycle has a helmet attached to the handlebars	['motorcycle', 'helmet']	has	['has', 'has has', 'hat has', 'has been', 'shirt has', 'bus has', 'has propeller', 'has arm', 'wearing helmet has', 'has helmet on']		what is attached to the motorcycle handlebars
one motorcycle has a helmet attached to the handlebars	['helmet', 'handlebars']	attached onto	['attached in', 'the', 'attached', 'attached on', 'attached from', 'attached with', 'with attached', 'attached by', 'under the', 'attached above']		what is attached to the motorcycle handlebars
a man is walking a bicycle on the sidewalk	['bicycle', 'sidewalk']	on the	['on the', 'walking on the', 'on the side', 'standing on the', 'parked on the', 'sitting on the', 'riding on the', 'lying on the', 'stand on the', 'sits on the']		what is behind the sidewalk
a man is walking a bicycle on the sidewalk	['bicycle', 'sidewalk']	on the	['on the', 'walking on the', 'on the side', 'standing on the', 'parked on the', 'sitting on the', 'riding on the', 'lying on the', 'stand on the', 'sits on the']		what is growing behind the bicycle
the motorcycles are blocking the car.	['motorcycles', 'car']	blocking	['are blocking', 'are the', 'are on the', 'are in the', 'are lined on the', 'are near the', 'that are on the', 'are standing in the', 'are blocked by', 'are on some']		what is the car behind
a man is walking a bicycle on the sidewalk	['man', 'bicycle']	walking	['is', 'are walking', 'walking', 'has walking', 'is riding', 'is standing', 'is wearing', 'person walking', 'is eating', 'walking very']		what is the man walking with on the sidewalk
a man is walking a bicycle on the sidewalk	['man', 'sidewalk']	on the	['walking on the', 'is skateboarding on the', 'is on the', 'is lying on the', 'is sitting on the', 'walking in the', 'riding on the', 'is riding the', 'is talking on the', 'is on']		what is the man walking with on the sidewalk
a man is walking a bicycle on the sidewalk	['bicycle', 'sidewalk']	on the	['on the', 'walking on the', 'on the side', 'standing on the', 'parked on the', 'sitting on the', 'riding on the', 'lying on the', 'stand on the', 'sits on the']		what is the man walking with on the sidewalk
man is watching the people.	['man', 'people']	watching	['is watching the', 'is watching', 'watching the', 'is sitting on the', 'is behind the', 'is in the', 'is on the', 'is riding the', 'is talking on the', 'is at the']		what is the man with the hat doing
a person has a hat on	['person', 'hat']	has	['has', 'hat has', 'has has', 'has been', 'shirt has', 'that has', 'has one', 'has people', 'has name', 'has something']		what is the person wearing on the head behind the pole
the motorcycles are blocking the car.	['motorcycles', 'car']	blocking	['are blocking', 'are the', 'are on the', 'are in the', 'are lined on the', 'are near the', 'that are on the', 'are standing in the', 'are blocked by', 'are on some']		where are the motorcycles sitting
some people are waiting to cross the street	['people', 'street']	waiting to cross	['are the', 'are waiting on', 'are waiting for', 'are standing in the', 'are near the', 'are lined on the', 'are on the', 'are in the', 'are waiting at', 'are standing before']		where are the people
the helmet is black	['helmet', 'black']	color	['is', 'is wearing', 'that is', 'is for', 'is in', 'is by', 'is an', 'is around', 'was', 'is riding']		where is the black helmet
the motorcycles are blocking the car.	['motorcycles', 'car']	blocking	['are blocking', 'are the', 'are on the', 'are in the', 'are lined on the', 'are near the', 'that are on the', 'are standing in the', 'are blocked by', 'are on some']		where is the car parked
the motorcycles are blocking the car.	['motorcycles', 'car']	blocking	['are blocking', 'are the', 'are on the', 'are in the', 'are lined on the', 'are near the', 'that are on the', 'are standing in the', 'are blocked by', 'are on some']		where is the parked car
the man is walking his bicycle.	['man', 'bicycle']	walking	['walking her', 'has walking', 'is', 'is standing', 'walking', 'is riding', 'is wearing', 'walking an', 'is throwing', 'walking their']		who is standing next to the bicycle
people standing on the street corner	['people', 'street']	on the	['standing on the', 'on standing', 'standing on', 'sitting on the', 'standing on in', 'on the', 'stand on the', 'standing on one', 'standing on on', 'standing on its']		why are the people standing at intersection of the street
people standing on the street corner	['people', 'corner']	on the	['standing on the', 'standing on top street', 'on standing', 'standing on', 'standing on in', 'walking on the', 'sitting on the', 'standing on one', 'stand on the', 'parked on the']		why are the people standing at intersection of the street
a row of cars parked on the grass	['row', 'cars']	of	['cars', 'row', 'car', 'vehicles', 'rows', 'motorcycles', 'bikes', 'trucks', 'in cars', 'parked cars']		how are the cars parked on the grass
a row of cars parked on the grass	['row', 'grass']	X	['parked on the', 'cars on', 'car parked on', 'parked car on', 'on parked', 'parked on', 'parked motorbikes on', 'in parked on', 'cars on street', 'car on']		how are the cars parked on the grass
a row of cars parked on the grass	['cars', 'grass']	parked on the	['parked on the', 'in parked on', 'on the', 'on parked', 'parked on', 'sitting on the', 'parked in the', 'walking on the', 'parked along the', 'located on the']		how are the cars parked on the grass
the woman is wearing dark shoes	['woman', 'dark']	X	['is wearing', 'was wearing', 'is wearing all', 'are wearing', 'is', 'wearing', 'wears', 'not wearing', 'person wearing', 'are wearing blue']		how is the woman dressed
the woman is wearing dark shoes	['woman', 'shoes']	wearing	['is wearing', 'wearing dark', 'wears dark', 'wearing dark blue', 'is wearing all', 'wearing dark brown', 'wears dark blue', 'wearing dark colored', 'was wearing', 'wearing gray']		how is the woman dressed
there are more than 3 motorcycles are parking	['motorcycles', 'more']	X	['than', 'more than', 'shorter than', 'older than', 'longer than', 'higher than', 'lower than', 'lighter than', 'bigger than', 'closer than']		how many motorcycles are parking
there are more than 3 motorcycles are parking	['motorcycles', 'more']	X	['than', 'more than', 'shorter than', 'older than', 'longer than', 'higher than', 'lower than', 'lighter than', 'bigger than', 'closer than']		how many motorcycles are there
the woman is wearing dark shoes	['woman', 'dark']	X	['is wearing', 'was wearing', 'is wearing all', 'are wearing', 'is', 'wearing', 'wears', 'not wearing', 'person wearing', 'are wearing blue']		how many necklace the woman is wearing
the woman is wearing dark shoes	['woman', 'shoes']	wearing	['is wearing', 'wearing dark', 'wears dark', 'wearing dark blue', 'is wearing all', 'wearing dark brown', 'wears dark blue', 'wearing dark colored', 'was wearing', 'wearing gray']		how many necklace the woman is wearing
black trash bag on the ground	['bag', 'black']	color	['trash', 'garbage', 'black trash', 'black garbage', 'yellow trash', 'silver trash', 'trash can', 'on trash', 'litter', 'trash in']		what color is the bag
a blue color trouser on the motorcycle	['color', 'motorcycle']	X	['on the', 'panted on the', 'pin on the', 'draped on the', 'standing on the', 'image on the', 'on the girls', 'lying on the', 'on the mans', 'is on the']		what color is the motorcycle
a blue color trouser on the motorcycle	['trouser', 'motorcycle']	on the	['on the', 'riding on the', 'on the side', 'standing on the', 'is on the', 'sitting on the', 'walking on the', 'lying on the', 'stand on the', 'remains on the']		what color is the motorcycle
a blue color trouser on the motorcycle	['motorcycle', 'blue']	X	['color on', 'black in color on', 'on the', 'in red dress on', 'image on the', 'panted on the', 'draped on the', 'color in', 'in color', 'pin on the']		what color is the motorcycle
black trash bag on the ground	['bag', 'black']	color	['trash', 'garbage', 'black trash', 'black garbage', 'yellow trash', 'silver trash', 'trash can', 'on trash', 'litter', 'trash in']		what color is the trash bag
